transaction_id,customer_id,account_id,merchant_id,device_id,transaction_timestamp,amount,currency,amount_usd,transaction_type,country,city,payment_method,status,ip_address,is_international
5dea8bbe-96d4-4a10-baf3-c645d2613ebb,54492845-acd3-456f-b257-69cd5571276b,c971c255-3ccc-4f30-bcaa-4be3c159e75c,1ddfd034-3580-4ce1-b931-96dc536ea57f,2bda2052-74c1-432a-b000-bf0b6fa38508,2024-01-01T01:26:09+00:00,1971.94,USD,1971.94,purchase,IN,Port Davidton,card,completed,21.198.237.84,false
2da8fbfc-170b-4037-afeb-5a0f02564029,79e12340-771b-4417-8d48-9a0c0e9c67b9,55904b11-3d3c-4564-9323-6c8e6d191aee,3eb22eef-8742-44b9-9bfd-486ee68a0918,29b11abf-3431-4018-bbd9-8feb6157552f,2024-01-01T01:28:15+00:00,14326.88,INR,171.92,payment,IN,Stephaniebury,card,completed,48.55.21.215,false
21e76a6a-73cc-4ccf-8436-cb725143fe9e,5acf614a-e834-4b5b-a879-c9a60ae9eacc,8a31f724-2c54-43cd-8f75-be54b90e6c80,a62e0b61-a29f-431f-9376-8a0f0c87e671,b8a7173f-2693-4070-8434-a247ebfa029a,2024-01-01T01:29:52+00:00,65.58,USD,65.58,purchase,DE,Angelashire,upi,completed,23.49.166.70,false
bdde60a0-9749-4c8f-a2f6-0a381c800b61,c6fe18c9-3903-4f89-91f7-714fc22ac6cb,52d6cbb8-f428-4825-870d-9ae297c99ae8,a0218d29-9869-4334-b062-e249af6618d1,2626fb54-6ff2-42be-bd2f-2a2a10787d45,2024-01-01T01:30:24+00:00,111.38,SGD,82.42,purchase,SG,North Brittany,card,completed,61.193.8.95,false
0757ecd8-7dad-40c7-ad20-9bd26cc253dd,34cc1334-aac2-43f2-bcd4-67197d9393a7,b04ccd7f-baac-4e86-a056-7f323080b8ea,4eb362f7-b7c0-4174-930e-fcaa4c6e4f5c,0666029c-5d7d-49e9-8976-9a4fcc69bf2e,2024-01-01T01:32:16+00:00,451.5,USD,451.5,payment,US,Lisaberg,card,completed,214.37.84.147,false
6f8c223c-6467-461a-8d9a-39d043443f9e,bed617e3-25d5-4956-9926-725205f367c8,79ed5da7-3cbe-4cdd-a4f3-9fc8da496ff5,496bc202-42b2-4325-849f-275f19c4eb22,bcc74244-f4da-4d8e-afb0-ba8e157e87df,2024-01-01T01:33:38+00:00,171.37,EUR,185.08,payment,DE,Austinborough,card,failed,155.216.234.56,false
60b9194b-e06a-410d-929b-cac7372b31f1,c2299827-e0d7-47ff-b71e-a95dab4e5cfe,3564ea07-e134-47df-abe4-ac02a2036102,527c1f37-b7ac-43ca-97d3-025c5ebb4751,1877bb99-f957-4d0e-9c18-d7d5eb191bec,2024-01-01T01:34:15+00:00,2014.52,USD,2014.52,transfer,US,New Lindastad,bank_transfer,completed,173.97.166.52,false
4b90b24a-81dd-490b-8b4b-a2f6c9db142a,f3dd0af0-4888-471c-8c12-4c308738fd47,e45047ec-86d4-468e-b8c6-5aa44f7d92bc,b83c4145-4eb9-43cf-a237-2d1891893585,c40bb720-1bb9-4ea5-a9e1-28345573ea19,2024-01-01T01:34:26+00:00,153.47,EUR,165.75,purchase,DE,Fletcherborough,wallet,completed,96.240.126.158,false
9dedf467-902e-4e93-acf1-f4618a38faf0,a747520f-e315-4b34-a2f5-63b1e8cdea8a,d7dc0124-9956-4753-8b0d-7dc1aeb96169,80edf1cb-fc0f-42e6-bae9-95a592fc9cbb,0456e910-0be0-4be5-a7e7-01b0ba22e05d,2024-01-01T01:34:51+00:00,10.34,USD,10.34,transfer,IN,South Joshua,bank_transfer,failed,35.104.197.211,false
1268cd12-5f89-4e3c-8f24-2544b5c62899,e489149f-6e5c-4ae7-be52-c22ca2070bf3,16e3414f-92f3-4af8-b353-a027971c7e6b,5df1efd2-b5d8-41a9-a9f3-1b48ad4dba89,4cc6fa6d-f328-47c0-9041-6b4c6ea76dc3,2024-01-01T01:35:04+00:00,261.29,GBP,331.84,withdrawal,GB,Randallview,card,completed,21.62.159.82,false
32ac33bb-b28b-47f8-9258-2b3e59346b51,22761bbc-31be-4890-8397-bfca0a34168a,ab95f494-2e1a-4057-bb66-107e8332798a,6bfac7cc-0ba9-47ac-bec9-bfc04dc2040f,999740fc-a27b-404e-ba18-56405231b253,2024-01-01T01:36:22+00:00,9889.37,USD,9889.37,withdrawal,GB,Joycemouth,bank_transfer,failed,206.56.92.232,false
129eff86-0a90-40b7-a2d3-bb1406926303,6fc07603-80cd-413e-9cb0-4376c5d66362,c8b9af2a-4a88-43fe-b51d-92e9ff568d6a,6c53ab7c-dc6b-4f70-9ba0-99540d98353d,89670a52-3163-4eae-b826-cfa9423c28ef,2024-01-01T01:38:51+00:00,565.15,USD,565.15,purchase,DE,Lake Angel,upi,completed,196.223.201.121,false
1526c790-8e82-4e23-b2b5-9d9f7f6fb357,8d41cb4c-2ba4-4308-be77-86aa80155756,b4bc50d2-08fe-4140-911f-e57d41ce70b7,ad189926-d28d-4c4c-b7d9-64f30470812d,4856da20-2add-4438-9db9-0ab4c24c34c8,2024-01-01T01:39:37+00:00,14.4,USD,14.4,transfer,US,Rachelfort,upi,completed,120.67.216.70,false
8e53a5a9-4530-4ea0-a97e-5aa169c13180,930fd1fd-72ee-4462-9ce8-f06bc3f9a546,a06d218c-4931-42f0-a3a5-44f8693c0a1a,8114cecf-9385-43ec-a73f-b5be730d4f1b,77fc0846-c25c-4632-b16a-ea883c63c695,2024-01-01T01:40:03+00:00,41.0,CAD,30.34,withdrawal,CA,West Lisafurt,upi,completed,60.112.245.253,false
e3355a01-1768-4677-b0c4-45b45bdf767c,43eddd87-9131-45c3-b13d-0a0f4ebe4453,88909726-1dd5-40bc-8d9b-ff0d2fd27161,08b7781b-beed-4c88-b9a7-27b0109cfa2c,e65459fb-293c-420a-8ccd-50e574821283,2024-01-01T01:40:21+00:00,1959.28,USD,1959.28,transfer,US,Sloantown,card,completed,200.86.28.120,false
064518c9-8191-407a-a24c-c6712f1eaaf3,8039ce01-14d2-45c3-8706-00738c2a83f6,6d7c2f17-fd83-43e1-ad50-801986899b5b,6a4f6d26-fd72-40a6-8381-04feaef8e606,f1d0070a-30ea-49f8-91a8-1df50976367b,2024-01-01T01:41:18+00:00,243.86,EUR,263.37,purchase,FR,Chrisfort,upi,completed,85.128.141.111,false
03605320-b718-4f73-9dab-d99712635d74,cb9a6ed5-fdbc-4bdb-b119-779cc69e17c9,f05cb584-3cf0-4429-b042-f641e0607d01,a907a21c-8fe4-4c1a-adf8-31f20f4074b7,6125f644-81df-4a86-89f5-3cc9bbda5564,2024-01-01T01:41:33+00:00,162.15,CAD,119.99,purchase,CA,Marshallport,bank_transfer,completed,153.253.106.28,false
99bd8bf3-b861-45f3-b83e-5211b44c97ba,f8b7e94a-4b11-4ac2-bc2b-518efa6fe0a2,be9946b9-c8f1-4ae2-bb21-74f7f94676d2,e8e67231-6197-4f38-9e9b-1276e3d676f2,27406af8-20c1-46bf-aceb-9042c191ae28,2024-01-01T01:43:03+00:00,140.64,EUR,151.89,purchase,DE,Port Donna,wallet,completed,79.168.122.101,false
aecab133-8100-42ce-b65a-01ff1ef57d6c,9f9f6fbe-7bfa-413c-977d-2ca5a4424db0,b65b5351-44c6-403f-b8e7-8794742b5170,5340bc61-ffba-46ec-aabe-d6502306de55,63f4f9aa-621a-4ddf-b7f8-b867cb02a844,2024-01-01T01:43:11+00:00,2361.73,AUD,1535.12,refund,AU,Lake Hectorburgh,card,failed,145.55.91.192,false
15afaea2-87e1-4f16-831e-7c4db1bf1480,e07ef88a-b2e4-4c6b-9fd2-62ae04b98b43,7a4ce5f2-0165-4d9b-b48d-5e09d0676365,164bbebb-741e-47b5-b0e9-6bcba20620d0,c0fa6273-a4c0-40ba-8adf-8c9ccb4418a5,2024-01-01T01:45:52+00:00,1095.6,EUR,1183.25,payment,DE,Port Benjamin,card,completed,119.214.99.22,false
d0967a9a-86aa-4d25-8623-837447a6cb8e,9ace8631-8763-4104-96c2-e045c75ffb36,57a033c7-4d36-4bf8-b41d-3915c1f33d63,aebfb7ac-c851-4951-a27c-b096fb66c274,b5f17cc7-9134-4d0f-928c-2264c5c477cc,2024-01-01T01:47:36+00:00,169.83,USD,169.83,deposit,AU,Melissaport,upi,completed,110.143.197.39,false
f5b27bf3-4618-41f8-9a2c-8926dab94ea6,f3952657-4ea1-4bd9-afaf-20ec2a08c526,dcf2735a-4b0a-40c3-bd97-2211fd9d9498,4911d376-3ead-40c8-b75e-fe225f20bc05,a006d316-19e1-4548-9419-b96318788db9,2024-01-01T01:48:23+00:00,201.34,USD,201.34,deposit,US,South Briannafurt,card,completed,16.120.222.205,false
f6a498e3-4b08-461d-9046-556ab9357029,3bdeae38-e1e3-41d1-9c8e-63588182f547,4d371b44-d481-4500-9ffd-36a3ef49676d,cefe93c1-4123-447d-b18d-010874f03d10,34832b3c-c2ab-4c91-bf24-b789530c79f5,2024-01-01T01:50:52+00:00,1081.6,USD,1081.6,transfer,US,Lake Sandraborough,card,completed,87.246.150.24,false
40089c90-9892-43a8-89c2-a6e8203996ea,4797a5e4-5972-4f8d-9092-e7b5ce02c117,3dd3f83c-b2b9-4cd5-bae7-c36e196a4937,6c9ff466-3043-4ddc-a805-39126733011d,69fc467d-59a9-4545-a641-51a984c24014,2024-01-01T01:51:02+00:00,1369.09,BRL,273.82,purchase,BR,East John,upi,completed,41.93.206.187,false
ea597c1e-b1b1-4762-b277-d7c5267c8dc5,1268358f-6cd6-4311-8f1a-95c4c9cee178,003c7a87-f3b2-41ea-bae5-e75994e37f1d,f4738cf1-1573-459c-9bd6-7b06d97aeafc,6a6264eb-0800-4c3f-b381-35a6b40665de,2024-01-01T01:51:27+00:00,53527.4,INR,642.33,purchase,IN,Carriebury,card,failed,206.44.199.57,false
10bcb17b-96b3-4aa3-9e7b-3227f3c808ce,f874481c-6802-4f9e-8b57-688172f306a3,c8705f5c-f62e-4a1b-a19c-20f6b48d08ac,a5e86caa-d8e9-4cca-9d53-75bb86aad896,c5fcc7de-d922-4eaa-836c-12f98d6ae360,2024-01-01T01:51:54+00:00,366.34,SGD,271.09,purchase,SG,Stanleyport,card,completed,51.177.205.104,false
b72253d1-9a49-4e08-9cb7-04371003f712,86b96a2a-3c98-4376-93d1-9f8eae0e8614,5343450b-2a33-43e1-8bcf-336fdeb9294f,d7403bb4-7d81-41ea-ac47-db7ebc9b2bf4,a7fc7376-68c7-4e7d-ac30-2b592d831cb0,2024-01-01T01:51:58+00:00,85978.26,INR,1031.74,withdrawal,IN,West Michaelside,wallet,completed,72.239.144.163,false
12d7c55b-60e7-4732-8376-e36c820fcc9a,bfa886b5-24e7-40ef-969c-b47147291e1d,93641176-4962-43b0-ac7b-3a75b0876088,05dc8342-9454-402f-9703-afc51131d4a4,03855a82-5e4b-4ede-b193-1f3b598825a7,2024-01-01T01:52:27+00:00,73560.66,INR,882.73,purchase,IN,East Sherryport,bank_transfer,completed,185.131.17.95,false
65fc14b2-f88a-4666-a337-802b80496e33,ce777f00-ecf2-4e76-8519-7ff4006ed6e3,7af5ffbf-4a85-4b9c-b083-ac7faf4b5424,330ec5d2-e3b9-46db-8a3e-7a4f73e26289,03864b65-0ce4-41cf-b45f-9ac8a517bdcc,2024-01-01T01:54:32+00:00,644.56,USD,644.56,purchase,US,East Stephaniefort,upi,completed,213.6.114.99,false
d61b4cd8-a42c-4de4-bdb1-7b8da1ea68d3,818401b3-5b01-4766-ac75-b42e206bf71e,ed0f5e4a-4474-42b4-be62-3eb690e65591,ad189926-d28d-4c4c-b7d9-64f30470812d,1ca3c3b4-161b-4daa-b7c4-706767039a3b,2024-01-01T01:55:46+00:00,24.77,USD,24.77,purchase,US,Meyerberg,crypto,reversed,42.148.211.67,false
